case,target_active,target_theta_mean,target_theta_sigma,rank,elapsed_seconds,V3,V6,V9,V10,V11,V12,V15,V18,pred_active,pred_forward,pred_theta_mean,pred_theta_sigma,sim_active,sim_forward,sim_theta_mean,sim_theta_sigma,sim_theta_p95,sim_n_active,sim_n_forward,sim_n_backward,sim_bpm_score
low25,0.25,7.5,4.0,8,9.188000000000102,-794.8452758789062,-719.8797607421875,531.28125,130.3016357421875,103.228271484375,-724.1390380859375,361.8067626953125,-326.565673828125,0.2504942715167999,0.9926465749740601,7.4931135177612305,4.005969524383545,0.358,1.0,5.68658589,4.13483983,12.6658382,179,179,0,0.3862
low25,0.25,7.5,4.0,9,8.64100000000144,-771.2515869140625,-841.70556640625,466.697509765625,47.873291015625,25.59716796875,-964.2449340820312,-22.0804443359375,-470.9586181640625,0.2511671781539917,1.0000070333480835,7.500164985656738,4.002023220062256,0.322,1.0,6.39949819,4.43675763,13.2094295,161,161,0,0.3074
low25,0.25,7.5,4.0,10,9.639999999999418,-709.8718872070312,-427.33349609375,901.5172119140625,156.128662109375,216.97705078125,-431.9755859375,132.41845703125,-331.33282470703125,0.2524818480014801,0.977429211139679,7.512620449066162,3.974494218826294,0.368,1.0,10.1003744,5.21475028,22.8395396,184,184,0,0.489
low25,0.25,7.5,4.0,11,9.17200000000048,-955.2763671875,-610.5103149414062,658.7960205078125,100.8970947265625,106.5479736328125,-760.537841796875,262.982666015625,-195.386474609375,0.2509978413581848,0.9906771779060364,7.497891902923584,3.9957942962646484,0.242,1.0,6.45769278,3.08493272,10.1875661,121,121,0,0.2486
low25,0.25,7.5,4.0,12,8.90599999999904,-805.320556640625,-706.7560424804688,552.0458984375,132.1624755859375,107.454345703125,-715.5889892578125,354.2200927734375,-318.59381103515625,0.25107961893081665,0.9901642799377441,7.493339538574219,4.004785537719727,0.376,1.0,5.82685592,4.14485242,13.5695164,188,188,0,0.3796
low25,0.25,7.5,4.0,13,8.860000000000582,-855.4345092773438,-665.915771484375,564.0848388671875,122.792724609375,113.6153564453125,-724.6590576171875,336.5228271484375,-294.96710205078125,0.2511952221393585,0.9916307330131531,7.48894739151001,4.009180068969727,0.348,1.0,5.61227805,4.10924761,12.7601557,174,174,0,0.3656
low25,0.25,7.5,4.0,14,9.17200000000048,-868.011962890625,-571.2640380859375,23.30694580078125,-28.952392578125,61.11669921875,-730.2174072265625,-40.22088623046875,-892.6672973632812,0.25022000074386597,0.9882590174674988,7.4767746925354,4.041711330413818,0.22,1.0,8.21689261,2.65118781,12.1318178,110,110,0,0.373
low30b,0.3,7.0,3.5,1,9.420999999998457,-717.9981689453125,-876.94970703125,515.6033935546875,141.9476318359375,-4.53814697265625,-701.2955932617188,580.3934326171875,-319.27642822265625,0.2994333505630493,0.993683934211731,6.979044437408447,3.4945602416992188,0.312,1.0,5.80586249,2.71988125,9.25573578,156,156,0,0.3132
low30b,0.3,7.0,3.5,2,8.71900000000096,-861.6527709960938,-752.20703125,288.2467041015625,90.529541015625,240.2125244140625,-451.0980224609375,97.4320068359375,-122.953857421875,0.300401508808136,1.0060615539550781,7.0185112953186035,3.486783981323242,0.096,1.0,9.97508028,4.09450387,15.3000945,48,48,0,0.1631
low30b,0.3,7.0,3.5,3,8.8279999999977,-829.871826171875,-860.1201782226562,472.95458984375,35.23828125,33.6951904296875,-975.8826904296875,-62.7393798828125,-440.39501953125,0.30436164140701294,1.001604676246643,6.998155117034912,3.5114855766296387,0.378,1.0,7.04146467,3.86455121,12.6579343,189,189,0,0.3626
